dataset,img_name,l_mean,l_std,a_mean,a_std,b_mean,b_std
pannuke,2-1932_0_0_0_256_256,228.9177399,26.13811533,12.25282288,44.28369134,53.16571045,102.5942035
pannuke,1-1349_0_0_0_256_256,114.18927,53.88024088,26.38856506,14.61071507,223.6430817,55.70091082
pannuke,3-1303_0_0_0_256_256,219.4278717,42.00539092,9.410522461,29.38294786,173.7454529,116.6440386
pannuke,3-1386_0_0_0_256_256,199.3435211,33.97677162,21.42573547,20.09911299,217.0557861,69.82667577
pannuke,3-1781_0_0_0_256_256,207.0005035,45.65426759,15.51846313,24.93017889,196.4499664,93.63062321
pannuke,3-657_0_0_0_256_256,191.0067291,31.26332139,14.16099548,7.517882669,245.5682068,29.59832235
pannuke,1-240_0_0_0_256_256,179.0202637,42.8717241,15.35496521,7.935934505,242.3200989,32.06515235
pannuke,2-1602_0_0_0_256_256,183.8523407,47.57305656,13.45127869,15.67373184,233.3273315,36.08378052
pannuke,2-2011_0_0_0_256_256,185.2093811,32.27056675,11.45036316,15.60613144,233.5904236,54.47759859
pannuke,3-2208_0_0_0_256_256,167.1625671,55.69165791,27.00921631,21.47862012,210.5460052,86.901295
pannuke,1-451_0_0_0_256_256,167.9291534,25.95167513,29.86804199,8.148752866,229.792511,66.23406014
pannuke,3-2670_0_0_0_256_256,210.6392059,18.70308259,17.77842712,3.988098636,246.8230591,3.627365273
pannuke,2-2197_0_0_0_256_256,180.6617279,33.38752605,21.62872314,10.43148546,218.7783813,81.98811247
pannuke,1-606_0_0_0_256_256,182.1769257,68.26599622,13.53193665,32.7905263,162.8199005,114.3718542
pannuke,1-1622_0_0_0_256_256,123.3454285,40.25916109,28.42204285,7.578885791,233.5140991,33.20999767
pannuke,1-53_0_0_0_256_256,160.4128418,48.02064009,23.15249634,38.67237846,210.8261719,79.94478225
pannuke,1-159_0_0_0_256_256,188.6499939,32.02603749,18.58544922,5.469575111,246.0214081,30.17117177
pannuke,3-1745_0_0_0_256_256,187.4078979,42.34024974,19.14002991,33.49771838,214.0145416,72.4481124
pannuke,2-180_0_0_0_256_256,178.8533325,27.97018923,30.31019592,9.929792783,230.4060364,68.56310905
pannuke,1-1743_0_0_0_256_256,157.2648773,39.4185672,23.78656006,12.13286432,229.0233765,52.96264429
pannuke,3-1267_0_0_0_256_256,187.6984253,40.34731677,13.2588501,10.32942863,241.8029938,34.48427532
pannuke,1-58_0_0_0_256_256,178.8996582,37.39365376,20.33610535,6.395777463,242.2668152,38.83064717
pannuke,3-2094_0_0_0_256_256,177.9983368,25.4889014,32.84809875,7.368242509,245.1009064,16.32606694
pannuke,3-1722_0_0_0_256_256,154.6005096,50.74103605,19.8079071,6.421517086,230.7200623,21.70965281
pannuke,2-2361_0_0_0_256_256,168.3477936,46.00072408,11.09925842,10.24623993,196.5252075,93.04805362
pannuke,1-773_0_0_0_256_256,176.3488922,49.54562026,22.82556152,20.9929441,220.1088409,49.65575505
pannuke,3-1677_0_0_0_256_256,143.7602844,63.41689745,24.24272156,24.90080174,223.7818298,64.57405802
pannuke,2-1813_0_0_0_256_256,122.6869202,48.16264195,23.77598572,7.804421845,233.466156,39.70227274
pannuke,1-946_0_0_0_256_256,161.1114502,32.96786274,29.99578857,7.175485498,240.324585,39.67169912
pannuke,3-948_0_0_0_256_256,158.3820953,56.78732416,26.82731628,39.03703833,210.1655884,81.37790029
pannuke,2-271_0_0_0_256_256,161.0927124,49.04916293,19.49790955,13.22762595,237.3873901,42.634512
pannuke,2-2387_0_0_0_256_256,128.4326782,33.79637317,31.68789673,6.417891765,234.9399719,32.92665871
pannuke,3-122_0_0_0_256_256,181.70755,34.95825516,23.42779541,10.52012256,234.5639801,59.45687351
pannuke,1-1108_0_0_0_256_256,154.9199524,36.08218287,27.28761292,6.274957232,231.6882172,54.74097084
pannuke,3-2368_0_0_0_256_256,132.3275299,49.68863909,22.72938538,13.70478831,237.7515717,37.86625592
pannuke,3-2102_0_0_0_256_256,161.7368164,39.52113889,16.9198761,4.585954585,240.5899658,10.8495006
pannuke,2-641_0_0_0_256_256,192.2693939,47.53126972,12.23410034,18.09544602,211.4862366,88.48380279
pannuke,1-150_0_0_0_256_256,186.6970367,35.65625891,14.01083374,3.852462314,240.7421875,40.66388914
pannuke,3-2319_0_0_0_256_256,135.8934479,33.12465519,33.81880188,6.385170723,239.8103943,33.79622169
pannuke,2-1123_0_0_0_256_256,132.9337158,44.5463684,22.74636841,7.186687004,232.8851929,10.01266303
pannuke,3-2217_0_0_0_256_256,170.2827148,28.26781823,36.47593689,10.70775309,138.4535522,122.5408824
pannuke,2-99_0_0_0_256_256,169.446579,39.26639656,23.5165863,10.25515243,233.1802368,58.11876477
pannuke,3-1649_0_0_0_256_256,158.5934143,37.06070001,21.03799438,26.91090313,225.770874,59.06354985
pannuke,3-287_0_0_0_256_256,175.721817,46.53096035,16.36853027,9.325886372,243.0645905,28.26060343
pannuke,1-1319_0_0_0_256_256,161.6617126,33.41695397,22.05270386,5.211385442,240.2024994,26.2242211
pannuke,1-1795_0_0_0_256_256,92.67042542,60.28503976,27.12174988,12.02863301,235.8997955,33.28140243
pannuke,3-602_0_0_0_256_256,170.6676788,46.78021494,18.90686035,21.04695891,230.5506744,56.9475067
pannuke,2-1783_0_0_0_256_256,183.5216064,29.62295342,16.11700439,4.27312115,237.7475586,7.306142913
pannuke,2-2324_0_0_0_256_256,159.9234924,56.44731917,50.4410553,57.91334378,204.2765503,91.11429317
pannuke,1-742_0_0_0_256_256,185.0752869,36.35849716,23.7631073,22.61133791,221.3359222,57.64481987
pannuke,1-1877_0_0_0_256_256,218.9050903,44.45997545,11.35818481,35.91657551,196.85672,98.67435052
pannuke,3-1421_0_0_0_256_256,181.337204,44.0191777,27.02835083,18.36715482,234.4780426,52.2601461
pannuke,2-2056_0_0_0_256_256,168.6483002,29.96813408,32.42514038,13.53462624,127.7034912,121.8277155
pannuke,1-870_0_0_0_256_256,118.5285492,27.1505256,40.01681519,5.750304464,170.5323334,114.4244911
pannuke,2-384_0_0_0_256_256,203.831665,34.0969174,10.65968323,11.41656674,239.9783325,49.03285318
pannuke,1-399_0_0_0_256_256,194.572998,35.06774293,12.17541504,8.714080701,240.9556122,42.38593016
pannuke,2-1548_0_0_0_256_256,159.8784332,32.34340949,18.36834717,18.57394564,232.7976685,44.41527921
pannuke,1-135_0_0_0_256_256,165.7901001,48.18870495,20.03901672,10.59241847,240.3833618,35.45700401
pannuke,1-1289_0_0_0_256_256,162.663681,36.24091561,33.13650513,12.45145041,237.1652527,49.92312546
pannuke,2-2105_0_0_0_256_256,155.664917,43.39346731,18.62487793,16.11822793,236.1989899,32.75994395
pannuke,2-1273_0_0_0_256_256,150.831604,26.54584657,25.21580505,9.175812737,242.3713684,20.71442632
pannuke,3-2361_0_0_0_256_256,171.6287994,35.239795,29.16322327,15.09684769,233.6941376,56.97491037
pannuke,1-1856_0_0_0_256_256,173.5588379,34.6927856,17.33073425,6.659209215,235.0780029,8.998210516
pannuke,2-741_0_0_0_256_256,185.8679047,46.93335129,21.82853699,22.68716112,219.8164978,61.86625066
pannuke,3-938_0_0_0_256_256,167.2178192,41.64718552,20.61439514,12.82028297,238.9695587,33.41536812
pannuke,3-1981_0_0_0_256_256,191.0949554,19.20416593,25.98506165,11.57420384,219.616394,84.15212735
pannuke,1-1672_0_0_0_256_256,187.0941162,27.7151065,27.36863708,15.51138631,213.5689545,89.84128261
pannuke,1-1536_0_0_0_256_256,161.1743774,36.281429,27.45593262,9.182784329,240.3254852,43.90086156
pannuke,1-1217_0_0_0_256_256,155.4328461,32.07518197,44.72439575,13.19819159,76.30395508,111.0314914
pannuke,2-179_0_0_0_256_256,170.3061066,41.91466503,17.96061707,24.21706186,233.7937927,48.11300094
pannuke,3-2073_0_0_0_256_256,189.2896271,36.96149474,26.72918701,22.70904463,68.58035278,109.9435899
pannuke,1-499_0_0_0_256_256,191.1460876,35.18789361,15.1998291,24.07658851,232.7303467,58.86320007
pannuke,1-1741_0_0_0_256_256,168.9004974,46.11259912,22.98440552,22.27800713,212.8122559,79.50464717
pannuke,1-2017_0_0_0_256_256,163.747757,38.91536335,25.9385376,6.752640305,235.3930817,14.99217469
pannuke,2-1084_0_0_0_256_256,139.7660065,29.20582328,30.3724823,5.502377547,227.5784149,6.166006686
pannuke,2-124_0_0_0_256_256,188.7826691,31.64941611,22.30574036,25.38417493,239.2840576,51.20795722
pannuke,3-1072_0_0_0_256_256,147.5391083,43.09800158,25.93484497,9.612472338,230.6124725,53.84420356
pannuke,2-381_0_0_0_256_256,194.4363708,26.94633595,12.57597351,5.40274019,245.7873688,26.59466228
pannuke,3-604_0_0_0_256_256,191.956131,29.2801564,21.09991455,10.2154687,243.7849731,41.81945758
pannuke,1-673_0_0_0_256_256,180.0181885,33.64334373,13.35861206,14.13299383,239.9927063,35.36243974
pannuke,2-359_0_0_0_256_256,178.7364044,35.814225,18.08952332,17.56412279,242.7801666,26.22885119
pannuke,3-928_0_0_0_256_256,187.5261993,37.85289701,29.67990112,30.5525233,78.77165222,114.3770281
pannuke,1-375_0_0_0_256_256,189.2217407,30.22684612,15.70365906,18.48359562,243.329422,29.78115908
pannuke,1-337_0_0_0_256_256,197.9457855,30.85552794,10.39675903,9.23009884,245.4040375,22.09183978
pannuke,3-2432_0_0_0_256_256,141.4725342,49.52252649,29.64343262,22.03083989,221.1389008,70.80682771
pannuke,1-491_0_0_0_256_256,185.7677002,34.91759697,13.5740509,6.361285406,242.7830505,34.62924739
pannuke,1-2485_0_0_0_256_256,138.170639,43.44915584,30.79345703,15.43838967,228.5939331,60.47228189
pannuke,2-729_0_0_0_256_256,234.2243958,20.69911814,7.574737549,27.88533682,135.7741852,124.4763858
pannuke,1-2211_0_0_0_256_256,141.8606262,28.99303352,41.43264771,5.985339637,229.0114136,6.630722698
pannuke,1-711_0_0_0_256_256,194.5568848,27.37575469,18.29003906,7.382261613,236.7158051,57.40702214
pannuke,3-7_0_0_0_256_256,164.3078613,27.94042478,22.87115479,5.971727557,243.3312073,23.11998494
pannuke,2-2050_0_0_0_256_256,148.8743286,39.11064279,37.28083801,13.4495178,159.8464966,117.1905205
pannuke,1-1046_0_0_0_256_256,126.9941711,39.53407069,29.71298218,17.15470379,233.2172394,37.31736004
pannuke,3-1765_0_0_0_256_256,156.8641815,40.47691009,28.76783752,7.551338621,225.9667358,10.37138836
pannuke,1-2322_0_0_0_256_256,172.5439453,30.16244356,21.67851257,11.54595891,241.3976135,31.86895024
pannuke,2-764_0_0_0_256_256,189.2615051,52.3972098,14.71609497,10.34627493,230.1669312,44.01592933
pannuke,3-2301_0_0_0_256_256,133.8437042,52.17836455,23.01679993,7.790222636,234.0188599,43.42315739
pannuke,1-809_0_0_0_256_256,236.1483612,17.23376518,4.634521484,15.31585884,202.4123383,100.7123481
pannuke,3-2305_0_0_0_256_256,119.0502319,35.81909686,26.55848694,9.191171191,234.8289795,22.88456191
pannuke,2-1495_0_0_0_256_256,157.6464233,40.74553126,19.30525208,5.45133448,240.3367462,10.95789348
pannuke,1-2343_0_0_0_256_256,180.3469391,24.61476647,24.15913391,6.658910249,213.7410431,88.72731525
pannuke,2-563_0_0_0_256_256,193.0402222,30.23345393,15.92611694,24.38307604,239.6627808,45.86385989
pannuke,2-1037_0_0_0_256_256,176.7647552,36.68163646,15.70074463,7.572328852,243.8782806,25.93443954
pannuke,1-1068_0_0_0_256_256,117.3434296,28.00732256,34.03077698,6.379293661,238.9320374,18.03480187
pannuke,2-957_0_0_0_256_256,132.8588715,38.55477095,25.81019592,6.544432004,237.9049377,17.3670969
pannuke,2-2026_0_0_0_256_256,188.3978729,22.61528842,20.49697876,8.275883987,243.7504883,13.89395084
pannuke,3-1870_0_0_0_256_256,165.095047,38.26198474,19.81060791,7.308969819,231.2623749,21.53603642
pannuke,3-1778_0_0_0_256_256,224.6943512,34.61907061,9.019973755,21.64161312,190.1025848,104.1176475
pannuke,3-1396_0_0_0_256_256,190.1390686,29.95984672,27.15164185,13.50837334,235.4959412,30.44264279
pannuke,3-2525_0_0_0_256_256,169.8952179,50.30057534,24.18530273,11.25311079,233.2661133,57.82198784
pannuke,3-432_0_0_0_256_256,164.9595337,26.68265754,29.39416504,10.15747283,228.6830597,66.46429309
pannuke,3-1195_0_0_0_256_256,149.1310883,51.08707382,21.20785522,10.96495062,232.9660034,29.94402489
pannuke,1-2096_0_0_0_256_256,189.5767212,21.25450401,25.02323914,6.353445205,231.338562,67.7929979
pannuke,1-2164_0_0_0_256_256,214.5262756,32.33626894,42.67913818,78.50710725,151.412262,123.4788097
pannuke,3-2028_0_0_0_256_256,224.361084,24.77162761,12.37745667,40.89155637,169.2828369,115.830189
pannuke,1-921_0_0_0_256_256,177.3840179,41.41611955,22.51753235,13.45034466,232.7671051,56.37059912
pannuke,2-2199_0_0_0_256_256,167.9190063,29.78315953,17.89952087,2.990114697,243.3929138,17.59740283
pannuke,2-765_0_0_0_256_256,178.6552582,32.24975544,28.90727234,6.775959529,238.0150604,8.553949147
pannuke,1-1591_0_0_0_256_256,209.4079895,23.18126705,12.16067505,19.69706338,217.2044983,84.52924029
pannuke,3-2128_0_0_0_256_256,183.1138153,24.28510129,10.78694153,4.589699241,242.0174561,29.14109574
pannuke,2-1819_0_0_0_256_256,161.2945099,49.67747673,18.67979431,18.50631008,236.3727722,37.81605322
pannuke,3-55_0_0_0_256_256,167.0215149,42.45760388,19.06632996,9.462918371,242.125,28.53238431
pannuke,3-887_0_0_0_256_256,114.9904938,34.29025756,40.04251099,6.989947665,234.4274902,52.67940385
pannuke,1-253_0_0_0_256_256,160.3269501,43.77409065,17.19966125,11.7188258,239.6027985,25.82477961
pannuke,1-1040_0_0_0_256_256,149.6258392,38.04981063,23.57595825,7.88114363,240.9971771,8.707863175
pannuke,3-2181_0_0_0_256_256,123.83461,37.14436885,37.90023804,7.825024878,182.6027985,107.2251267
pannuke,1-1793_0_0_0_256_256,98.93621826,62.92101306,25.72727966,10.69881062,234.7779999,32.41576541
pannuke,2-1957_0_0_0_256_256,138.6547394,42.59220896,35.28773499,14.92440627,236.0278015,31.47669565
pannuke,1-808_0_0_0_256_256,236.804184,20.11857174,4.35585022,18.12492348,157.6081238,122.2535055
pannuke,2-888_0_0_0_256_256,166.0272369,25.38663742,35.48400879,8.830008131,60.86535645,103.4655238
pannuke,2-906_0_0_0_256_256,160.314209,43.39720862,19.20504761,9.757948991,239.1922607,23.82580724
pannuke,1-1393_0_0_0_256_256,158.667038,47.05390654,28.18035889,23.16843674,221.2485504,71.92592671
pannuke,3-1003_0_0_0_256_256,118.0069733,55.02451122,31.57983398,42.04735735,221.2648315,61.05860857
pannuke,2-2163_0_0_0_256_256,169.3921967,33.98636991,21.18173218,9.084564977,238.0977478,39.00649771
pannuke,3-2349_0_0_0_256_256,170.8877258,33.8166465,33.44075012,28.31598888,200.4369965,98.92776303
pannuke,3-1948_0_0_0_256_256,129.5910492,39.26787781,26.18482971,6.987513886,238.5149536,29.84891392
pannuke,2-961_0_0_0_256_256,133.0836792,59.56852803,24.46630859,9.262984454,235.0265198,27.05084581
pannuke,1-2109_0_0_0_256_256,176.6557465,56.45204386,20.2167511,36.75828076,174.94133,107.8867845
pannuke,2-1308_0_0_0_256_256,187.3936768,46.98361718,17.17616272,13.42059097,232.71875,37.74210664
pannuke,3-991_0_0_0_256_256,107.0962677,45.83513847,26.04724121,18.6759278,230.234848,41.24568412
pannuke,2-1844_0_0_0_256_256,201.1782837,17.62401862,20.42779541,10.16046362,207.607132,95.81132212
pannuke,2-1993_0_0_0_256_256,174.4716492,44.49938438,22.32189941,42.59352058,222.0890656,73.92063495
pannuke,2-1779_0_0_0_256_256,186.1786804,33.98268487,15.2091217,5.69302802,237.9294586,15.72210591
pannuke,2-552_0_0_0_256_256,173.4950562,57.93433878,15.25747681,26.64344037,214.7980347,79.90602684
pannuke,1-1913_0_0_0_256_256,159.8418121,37.39676078,28.42051697,7.063668724,227.0425568,9.208318308
pannuke,1-251_0_0_0_256_256,158.3933105,43.21983671,17.92344666,8.544852841,240.1277008,24.91474853
pannuke,3-50_0_0_0_256_256,188.37146,35.86584253,20.75657654,10.05308911,239.9220428,50.46935418
pannuke,2-2448_0_0_0_256_256,184.3584747,38.38938994,21.25032043,8.17956857,235.8589783,18.03721361
pannuke,3-1148_0_0_0_256_256,155.7717438,21.25630669,25.44847107,4.243097398,232.1828156,4.734466349
pannuke,3-785_0_0_0_256_256,196.8297272,34.82695015,21.41043091,11.73224108,232.0328979,48.80113052
pannuke,3-528_0_0_0_256_256,214.7160645,29.09653074,12.30770874,29.15607435,221.8354034,80.88808457
pannuke,1-1770_0_0_0_256_256,97.80944824,65.47323485,24.73460388,14.12899263,227.9765472,49.72013518
pannuke,2-2188_0_0_0_256_256,140.8231354,52.91644307,18.91148376,11.0236448,235.842041,35.50511214
pannuke,2-492_0_0_0_256_256,155.9486084,35.71762282,15.7590332,3.481546314,240.8711853,10.40461974
pannuke,2-2216_0_0_0_256_256,218.4076538,28.80747406,8.242355347,6.93225633,235.5352173,53.54303255
pannuke,3-2710_0_0_0_256_256,186.9890137,45.14184393,16.88014221,9.928880337,230.9314423,31.56503533
pannuke,1-1528_0_0_0_256_256,186.8070526,42.51065526,18.05979919,23.21603526,207.7863464,93.87641838
pannuke,1-1897_0_0_0_256_256,222.2764587,44.95230578,7.98236084,26.41268806,102.6943817,119.0155533
pannuke,1-1585_0_0_0_256_256,189.9951019,39.88534009,15.85626221,15.00650392,203.2554932,98.38833516
pannuke,3-2558_0_0_0_256_256,141.3348083,52.44884529,21.234375,10.10128003,236.5317688,44.44909669
pannuke,1-2314_0_0_0_256_256,211.8513184,26.42200126,17.55207825,47.50929318,209.7111053,91.37397128
pannuke,3-167_0_0_0_256_256,149.6773529,56.34260858,21.14485168,17.54709845,236.4143372,38.94369807
pannuke,3-1906_0_0_0_256_256,211.2678375,18.41529783,14.10603333,4.348637395,243.8095398,17.58502325
pannuke,2-267_0_0_0_256_256,173.6272888,24.10256473,17.79974365,4.511672814,243.2311859,23.79362266
pannuke,3-1488_0_0_0_256_256,207.8626099,21.63882796,13.84387207,9.562570608,205.6035614,95.464846
pannuke,3-1454_0_0_0_256_256,142.135788,61.59352836,26.82385254,17.32079023,187.6260376,104.4920779
pannuke,3-46_0_0_0_256_256,169.9576111,53.65578223,26.82373047,51.56115377,189.6122742,98.92768715
pannuke,1-211_0_0_0_256_256,191.7919617,30.56169358,19.91415405,5.309185878,243.9847107,40.34966769
pannuke,1-60_0_0_0_256_256,182.138916,32.78043479,22.31730652,5.079637111,243.7512817,37.99569796
pannuke,3-895_0_0_0_256_256,163.2664642,35.92958509,29.74819946,13.05772892,162.7173615,115.7225314
pannuke,1-317_0_0_0_256_256,177.2335358,46.69069737,17.31803894,20.62812407,235.3342133,51.57771862
pannuke,1-1048_0_0_0_256_256,158.1571655,52.35224849,30.18371582,38.35552505,206.7227173,86.81556807
pannuke,3-1100_0_0_0_256_256,190.2120972,36.10132831,14.27478027,11.74380249,234.6112823,56.83129739
pannuke,3-2191_0_0_0_256_256,150.2378998,39.43685848,38.94955444,10.21267322,154.4276886,119.6563934
pannuke,3-2189_0_0_0_256_256,155.6549683,29.11299223,37.90060425,7.339627059,233.1839752,7.883256548
pannuke,1-91_0_0_0_256_256,172.0319824,45.25180791,23.68241882,18.77931919,228.4045563,67.64337315
pannuke,3-2029_0_0_0_256_256,211.6702271,15.17089084,8.47869873,6.803068594,244.9740143,23.99708182
pannuke,3-1634_0_0_0_256_256,128.5121613,40.47081436,28.17214966,7.610834498,236.4372406,25.40496766
pannuke,1-2291_0_0_0_256_256,161.0676117,36.92164634,31.70022583,10.24529522,240.8348846,34.17668743
pannuke,2-2461_0_0_0_256_256,194.2714996,49.24101961,19.71043396,32.58937528,195.2205505,93.5604981
pannuke,2-471_0_0_0_256_256,204.7312164,31.05261254,15.34063721,34.95534863,225.8735809,73.18509646
pannuke,3-2468_0_0_0_256_256,156.4043884,42.05095033,24.03309631,11.71330291,237.711441,21.53679757
pannuke,2-2153_0_0_0_256_256,182.3935699,35.08365675,16.26577759,15.48688109,237.3391724,45.13120772
pannuke,1-1759_0_0_0_256_256,149.2763367,71.45966674,59.52973938,84.87747985,182.3053741,97.19615378
pannuke,1-1192_0_0_0_256_256,165.3837738,35.48377829,27.41178894,7.334508451,224.9295197,72.29455011
pannuke,2-705_0_0_0_256_256,198.2949066,42.9046392,18.16140747,13.58505168,227.1946716,58.56680375
pannuke,2-503_0_0_0_256_256,165.0696564,35.90631226,16.98046875,7.21289988,241.953064,19.88914039
pannuke,2-1408_0_0_0_256_256,129.4484406,40.36905889,33.35961914,9.252571776,193.5067902,100.13202
pannuke,3-2158_0_0_0_256_256,180.7631836,19.23719525,26.50752258,9.369373549,240.960968,46.47434834
pannuke,3-1216_0_0_0_256_256,108.7330322,43.63432237,24.53373718,10.44608482,223.716507,54.96881828
pannuke,3-2087_0_0_0_256_256,145.6694794,46.73906912,30.46850586,15.46992923,234.4014587,35.02584792
pannuke,2-718_0_0_0_256_256,188.6729889,34.64718695,23.93693542,6.551618995,239.2883606,29.81127532
pannuke,2-1695_0_0_0_256_256,78.93922424,6.645734397,5.088424683,0.858847307,5.928375244,15.09835097
pannuke,1-2584_0_0_0_256_256,137.8469238,47.13645935,21.18292236,8.490312443,232.6877594,34.46549736
pannuke,3-1357_0_0_0_256_256,179.4905243,48.32993098,22.20993042,19.59980771,224.9640198,55.52473341
pannuke,3-514_0_0_0_256_256,197.1883392,38.87487171,10.56713867,10.84087663,242.2001801,39.57539355
pannuke,2-90_0_0_0_256_256,193.7650452,47.37175394,22.22180176,49.60000033,190.1994781,103.1932416
pannuke,3-931_0_0_0_256_256,155.1178741,40.73036262,20.30355835,8.085342115,239.8306427,14.90848615
pannuke,2-440_0_0_0_256_256,163.230011,37.17244575,20.4480896,5.750293758,244.9441071,13.57798355
pannuke,1-2268_0_0_0_256_256,149.8725586,39.62459905,37.73100281,12.86013252,204.2622528,88.64713412
pannuke,1-1513_0_0_0_256_256,169.3050232,30.53645287,26.59143066,5.444589694,232.3720856,7.489027713
pannuke,3-1309_0_0_0_256_256,145.6370544,63.50227616,22.78886414,15.02209855,190.500061,99.45802165
pannuke,3-597_0_0_0_256_256,199.3010864,30.41675726,17.44923401,10.17313733,236.7071381,59.1895851
pannuke,3-2213_0_0_0_256_256,160.8767242,46.39571887,27.75808716,12.14878963,226.9239349,64.23252967
pannuke,3-1424_0_0_0_256_256,187.2357483,44.63188288,24.8659668,22.0685787,232.5095825,57.26222838
pannuke,1-2632_0_0_0_256_256,121.6470947,73.66423795,16.46949768,12.53796908,201.363739,99.33677337
pannuke,2-1673_0_0_0_256_256,171.0919952,46.23411532,18.69311523,6.743513518,235.8942108,20.83316016
pannuke,3-11_0_0_0_256_256,158.7749939,36.33827312,19.73851013,8.577329703,242.9192505,17.27817465
pannuke,3-269_0_0_0_256_256,165.5651245,50.01348726,16.96559143,21.18359102,234.2679291,45.48607824
pannuke,1-1731_0_0_0_256_256,161.4275208,37.57621197,20.0559845,31.41395651,222.5765991,62.91549555
pannuke,1-174_0_0_0_256_256,176.8744202,22.6987413,29.54161072,5.862775742,247.3112488,29.20417761
pannuke,3-2351_0_0_0_256_256,172.0903625,47.19101337,31.47328186,42.71997572,199.9457397,95.56521529
pannuke,1-128_0_0_0_256_256,159.0345917,43.52176421,23.00642395,6.869122905,234.7568054,49.16818614
pannuke,1-756_0_0_0_256_256,193.1269073,34.583892,15.89201355,9.100592407,229.8930359,37.84495076
pannuke,1-335_0_0_0_256_256,166.9905243,36.25390375,16.82154846,4.402043942,244.3765869,13.91747914
pannuke,1-1663_0_0_0_256_256,195.5800934,30.32342184,22.42630005,20.82242237,188.4571991,109.2082616
pannuke,3-1775_0_0_0_256_256,224.1694794,45.39529622,7.07611084,24.60084685,161.8475494,116.8627529
pannuke,2-583_0_0_0_256_256,166.1525269,38.1497337,19.46325684,18.42167187,238.6092682,35.15425158
pannuke,2-294_0_0_0_256_256,173.3364105,40.88673016,14.82563782,13.48631133,241.0317535,32.13384316
pannuke,1-397_0_0_0_256_256,193.3796234,32.42358814,11.23471069,4.181416991,240.1820831,45.21337525
pannuke,3-2669_0_0_0_256_256,207.8582916,20.21877904,19.07699585,4.701108954,246.1019287,5.035517037
pannuke,2-1304_0_0_0_256_256,188.8246307,32.73374978,14.2862854,5.675412541,237.5915527,22.07228168
pannuke,3-2634_0_0_0_256_256,188.8398132,36.36600058,19.06134033,8.088236965,234.3181152,13.96752429
pannuke,2-606_0_0_0_256_256,135.2035828,43.95680159,26.00973511,5.627353822,241.2995148,19.26033192
pannuke,3-2444_0_0_0_256_256,144.0865936,45.73723947,30.43235779,11.43024428,226.3069,65.86744329
pannuke,1-1017_0_0_0_256_256,171.2051239,28.88252128,33.00393677,13.61889679,81.88560486,115.1344609
pannuke,3-169_0_0_0_256_256,136.9892426,49.15184276,21.85713196,15.91482538,238.2587128,21.39055671
pannuke,3-1462_0_0_0_256_256,174.7944641,60.5598758,17.06997681,15.786294,195.6356964,103.2942067
pannuke,3-2714_0_0_0_256_256,187.8314209,35.4939698,20.60984802,7.738439198,234.2019806,13.65812555
pannuke,3-1790_0_0_0_256_256,150.6495514,47.31912072,29.8528595,7.510435981,225.6544647,12.36430766
pannuke,1-1666_0_0_0_256_256,190.6846924,30.01916514,24.64024353,18.95040082,189.2002563,108.4541571
pannuke,3-2633_0_0_0_256_256,151.2466278,62.13471043,19.81687927,21.96246929,225.2050934,62.31481162
pannuke,3-664_0_0_0_256_256,170.6151123,31.4826689,21.43041992,15.99739946,240.8624115,35.24300198
pannuke,1-925_0_0_0_256_256,170.11409,41.05375645,20.05238342,11.54085096,239.8508911,27.26863201
pannuke,1-205_0_0_0_256_256,169.2311554,50.28041928,20.7149353,32.20481378,221.2576752,70.33453318
pannuke,3-1650_0_0_0_256_256,159.5398102,35.57065185,20.35847473,25.44660816,228.5247192,53.82844673
pannuke,2-22_0_0_0_256_256,202.3867798,26.95717924,15.06336975,7.033363208,242.4604187,46.8053143
pannuke,1-2550_0_0_0_256_256,180.7931976,56.99621492,14.01634216,10.13287989,162.1403351,119.7328879
pannuke,1-720_0_0_0_256_256,175.9380188,33.23692678,20.98350525,21.30597779,237.7590485,46.93551467
pannuke,3-476_0_0_0_256_256,200.8036652,29.40552425,14.79214478,30.12296338,234.6139221,58.0411007
pannuke,3-1094_0_0_0_256_256,178.8874512,38.39828805,15.3649292,10.31620461,242.4929962,32.84260263
pannuke,2-307_0_0_0_256_256,172.7715454,36.65785542,15.42726135,4.102186067,243.5209656,12.67741478
pannuke,1-2355_0_0_0_256_256,198.6080322,30.91984412,16.02177429,8.438286574,230.2923584,66.70939863
pannuke,2-30_0_0_0_256_256,178.6578064,36.77777668,17.62390137,11.81203233,243.3034668,30.16316273
pannuke,2-1928_0_0_0_256_256,237.712326,18.77173605,11.48190308,48.21559372,26.75976563,77.18366796
pannuke,3-14_0_0_0_256_256,186.8590698,33.0381024,15.41845703,7.723131658,245.9933472,22.74146927
pannuke,2-656_0_0_0_256_256,177.0622711,36.92171896,18.65205383,9.491969506,238.3983612,45.51922587
pannuke,1-770_0_0_0_256_256,171.9250946,39.23222372,25.43505859,11.86747784,225.7874756,29.42192167
pannuke,1-1147_0_0_0_256_256,136.2466278,41.92344496,45.47625732,23.2347024,36.05337524,62.6887559
pannuke,1-504_0_0_0_256_256,208.5858154,25.27809299,12.08200073,21.65527247,236.0998993,58.02941582
pannuke,2-2519_0_0_0_256_256,152.5111389,42.35873774,29.01672363,5.221836181,230.1567535,8.781921292
pannuke,2-1637_0_0_0_256_256,165.9663086,51.28190574,24.37388611,8.491339069,230.044281,18.31246313
